type,brand,ddr_gen,channel,capacity,clock_rate,remark,price,original_info
桌上型記憶體,十銓,DDR4,雙通道,64GB (32GB*2),3600,None,3999,"十銓 T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) DDR4-3600(白色)/CL18, $3999 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),3600,None,2400,"芝奇 G.SKILL Ripjaws V 32GB(雙通16GB*2) D4-3600 CL18 黑 F4-3600C18D-32GVK, $2400 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),4000,None,2600,"芝奇 G.SKILL Ripjaws V 32GB(雙通16GB*2) D4-4000 CL18 黑 F4-4000C18D-32GVK, $2600 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,64GB (32GB*2),3200,None,4650,"芝奇 G.SKILL Ripjaws V 64GB(雙通32GB*2) D4-3200 CL16 黑 F4-3200C16D-64GVK, $4650 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR4,雙通道,64GB (32GB*2),3600,None,4690,"芝奇 G.SKILL Ripjaws V 64GB(雙通32GB*2) D4-3600 CL18 黑 F4-3600C18D-64GVK, $4690 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,16GB (8GB*2),3200,None,1900,"芝奇 G.SKILL 幻光戟 16GB(雙通8GB*2) D4-3200 CL16 黑銀 F4-3200C16D-16GTZR, $1900 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),3200,None,2990,"芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-3200 CL16 黑銀 F4-3200C16D-32GTZR, $2990 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),3600,None,3400,"芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-3600 CL16 黑銀 F4-3600C16D-32GTZRC, $3400 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),4000,None,3290,"芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-4000 CL18 黑銀 F4-4000C18D-32GTZR, $3290 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,64GB (32GB*2),3200,None,5400,"芝奇 G.SKILL 幻光戟 64GB(雙通32GB*2) D4-3200 CL16 黑銀 F4-3200C16D-64GTZR限量~, $5400 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),3200,None,3950,"芝奇G.SKILL 皇家戟 32GB(雙通16GB*2) D4-3200 CL16 金 F4-3200C16D-32GTRG, $3950 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),3200,None,3890,"芝奇G.SKILL 皇家戟 32GB(雙通16GB*2) D4-3200 CL16 銀 F4-3200C16D-32GTRS, $3890 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,64GB (32GB*2),3200,None,6200,"芝奇G.SKILL 皇家戟 64GB(雙通32GB*2) D4-3200 CL16 銀 F4-3200C16D-64GTRS, $6200 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,16GB (8GB*2),3600,None,2590,"芝奇G.SKILL 焰光戟 16GB(雙通8GB*2) D4-3600 F4-3600C16D-16GTZNC[For AMD], $2590 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),3200,None,3150,"芝奇G.SKILL 焰光戟 32GB(雙通16GB*2) D4-3200 F4-3200C16D-32GTZN[For AMD], $3150 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),3600,None,3550,"芝奇G.SKILL 焰光戟 32GB(雙通16GB*2) D4-3600 F4-3600C16D-32GTZNC[For AMD], $3550 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),4000,None,3300,"芝奇G.SKILL 燄光戟 32GB(雙通16GB*2) D4-4000 F4-4000C18D-32GTZN[FOR R5000], $3300 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,64GB (32GB*2),3200,None,5600,"芝奇G.SKILL 焰光戟 64GB(雙通32GB*2) D4-3200 F4-3200C16D-64GTZN[For AMD], $5600 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,64GB (32GB*2),3600,None,5600,"芝奇G.SKILL 焰光戟 64GB(雙通32GB*2) D4-3600 F4-3600C18D-64GTZN[FOR AMD], $5600 ◆ ★"
桌上型記憶體,美光,DDR4,雙通道,16GB (8GB*2),3200,None,1099,"美光 Micron Crucial 16GB(雙通8GB*2) DDR4-3200(1024*8), $1099 ◆ ★"
桌上型記憶體,美光,DDR4,雙通道,64GB (32GB*2),3200,None,3999,"美光 Micron Crucial 64GB(雙通32GB*2) DDR4-3200(2048*8), $3999 ◆ ★"
桌上型記憶體,美光,DDR4,雙通道,32GB (16GB*2),3200,None,1899,"美光 Micron Crucial PRO 超頻 32GB(雙通16GB*2) DDR4-3200(電競黑), $1899 ◆ ★"
桌上型記憶體,美光,DDR4,雙通道,64GB (32GB*2),3200,None,3700,"美光 Micron Crucial PRO 超頻 64GB(雙通32GB*2) DDR4-3200(電競黑), $3700 ◆ ★"
桌上型記憶體,芝奇,DDR4,四通道,128GB (32GB*4),3200,None,11000,"芝奇G.SKILL 幻光戟 128GB(四通32GB*4) D4-3200 CL16 黑銀 F4-3200C16Q-128GTZR, $11000 ◆ ★"
桌上型記憶體,芝奇,DDR4,四通道,128GB (32GB*4),3200,None,13300,"芝奇G.SKILL 皇家戟 128GB(四通32GB*4) D4-3200 CL16 銀 F4-3200C16Q-128GTRS, $13300 ◆ ★"
桌上型記憶體,UMAX,DDR4,四通道,4GB,2666,None,419,"UMAX NB 4GB DDR4-2666(512*8), $419 ◆ ★"
桌上型記憶體,UMAX,DDR4,四通道,8GB,2400,None,439,"UMAX NB 8GB DDR4-2400(1024*8), $439 ◆ ★"
桌上型記憶體,UMAX,DDR4,四通道,8GB,2666,None,449,"UMAX NB 8GB DDR4-2666(1024*8), $449 ◆ ★"
桌上型記憶體,UMAX,DDR4,四通道,8GB,3200,None,469,"UMAX NB 8GB DDR4-3200(1024*8), $469 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR4,四通道,16GB,2400,None,819,"UMAX NB 16GB DDR4-2400(1024*8), $819 ◆ ★"
桌上型記憶體,UMAX,DDR4,四通道,16GB,2666,None,829,"UMAX NB 16GB DDR4-2666(1024*8), $829 ◆ ★"
桌上型記憶體,UMAX,DDR4,四通道,16GB,2666,None,829,"UMAX NB 16GB DDR4-2666(2048*8), $829 ◆ ★"
桌上型記憶體,UMAX,DDR4,四通道,16GB,3200,None,839,"UMAX NB 16GB DDR4-3200(1024*8), $839 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR4,四通道,16GB,3200,None,839,"UMAX NB 16GB DDR4-3200(2048*8), $839 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR4,四通道,32GB,3200,None,1639,"UMAX NB 32GB DDR4-3200(2048*8), $1639 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR4,四通道,8GB,3200,None,549,"威剛 NB 8GB DDR4-3200(AD4S320038G22-SGN)(1024*8), $549 ◆ ★"
桌上型記憶體,威剛,DDR4,四通道,16GB,3200,None,999,"威剛 NB 16GB DDR4-3200(AD4S3200716G22-SGN)(2048*8), $999 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,8GB,2666,None,550,"金士頓 NB 8GB DDR4-2666(KVR26S19S8/8)(1024*8), $550 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,8GB,3200,None,610,"金士頓 NB 8GB DDR4-3200(KVR32S22S8/8)(1024*8), $610 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,16GB,2666,None,1050,"金士頓 NB 16GB DDR4-2666(KVR26S19S8/16)(2048*8), $1050 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,16GB,3200,None,1100,"金士頓 NB 16GB DDR4-3200(KVR32S22S8/16)(2048*8), $1100 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,32GB,3200,None,2080,"金士頓 NB 32GB D4-3200(KVR32S22D8/32)(2048*8), $2080 ◆ ★"
桌上型記憶體,美光,DDR4,四通道,8GB,3200,None,499,"美光 NB 8GB DDR4-3200(1024*8), $499 ◆ ★"
桌上型記憶體,美光,DDR4,四通道,16GB,3200,None,999,"美光 NB 16GB DDR4-3200(2048*8), $1040↘$999 ◆ ★"
桌上型記憶體,美光,DDR4,四通道,32GB,3200,None,1900,"美光 NB 32GB DDR4-3200(2048*8), $1900 ◆ ★"
桌上型記憶體,UMAX,DDR4,四通道,8GB,1600,None,679,"UMAX 8GB DDR3-1600(512*8), $679 ◆ ★ 熱賣"
桌上型記憶體,金士頓,DDR4,四通道,8G,1600,None,1150,"金士頓 8G DDR3-1600(KVR16N11/8)(512*8), $1150 ◆ ★"
桌上型記憶體,UMAX,DDR4,四通道,16GB (8G*2),1600,None,1550,"UMAX 16GB(8G*2)DDR3-1600含散熱片(512*8), $1550 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR4,四通道,4GB,1600,None,439,"UMAX NB 4GB DDR3L-1600 低電壓(512*8), $439 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR4,四通道,8GB,1600,None,699,"UMAX NB 8GB DDR3L-1600 低電壓(512*8), $699 ◆ ★ 熱賣"
桌上型記憶體,金士頓,DDR4,四通道,4GB,1600,None,620,"金士頓 NB 4GB DDR3-1600(KVR16S11S8/4)(512*8), $620 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,4GB,1600,None,620,"金士頓 NB 4GB DDR3L-1600 低電壓(KVR16LS11/4)(512*8), $620 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,8GB,1600,None,1150,"金士頓 NB 8GB DDR3-1600(KVR16S11/8)(512*8), $1150 ◆ ★ 熱賣"
桌上型記憶體,金士頓,DDR4,四通道,8GB,1600,None,1150,"金士頓 NB 8GB DDR3L-1600 低電壓(KVR16LS11/8)(512*8), $1150 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,16GB,3200,None,1450,"金士頓16GB 3200MHz DDR4 ECC CL22 DIMM 2R*8 Hynix(KSM32ED8/16HD), $1350↗$1450 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,32GB,3200,None,2680,"金士頓32GB 3200MHz DDR4 ECC CL22 DIMM 2R*8 Hynix C(KSM32ED8/32HC), $2680 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,16GB,3200,None,1650,"金士頓16GB 3200MHz D4 ECC Reg CL22 DIMM 2R*8 Hynix D Rambus (KSM32RD8/16HDR), $1650 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,32GB,3200,None,2650,"金士頓32GB 3200MHz D4 ECC Reg CL22 DIMM 2R*8 Hynix C Rambus (KSM32RD8/32HCR), $2650 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,32GB,3200,None,2650,"金士頓32GB 3200MHz D4 ECC Reg CL22 DIMM 1R*4 Micron E (KSM32RS4/32MER), $2650 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,64GB,3200,None,4950,"金士頓64GB 3200MHz D4 ECC Reg CL22 DIMM 2R*4 Hynix C Rambus (KSM32RD4/64HCR), $4950 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,16GB,4800,None,2190,"金士頓16GB 4800MT/s D5 ECC CL40 DIMM 1Rx8 Hynix M(KSM48E40BS8KM-16HM, $2190 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,32GB,4800,None,3990,"金士頓32GB 4800MT/s D5 ECC CL40 DIMM 2Rx8 Hynix M(KSM48E40BD8KM-32HM, $3990 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,32GB,4800,None,4500,"金士頓32GB 4800MT/s D5 ECC Reg CL40 DIMM 1R*4 Hynix M Rambus (KSM48R40BS4TMM/32HMR), $4500 ◆ ★"
桌上型記憶體,金士頓,DDR4,四通道,64GB,4800,None,8200,"金士頓64GB 4800MT/s D5 ECC Reg CL40 DIMM 2R*4 Hynix M Rambus (KSM48R40BD4TMM/64HMR), $8200 ◆ ★"
桌上型記憶體,UMAX,DDR4,雙通道,16GB (8GB*2),2666,None,979,"UMAX 16GB(雙通8GB*2) DDR4-2666原生顆粒製-含散熱片(1024*8), $979 ◆ ★"
桌上型記憶體,UMAX,DDR4,雙通道,16GB (8GB*2),3200,None,979,"UMAX 16GB(雙通8GB*2) DDR4-3200超頻CL16含散熱片(1024*8), $979 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR4,雙通道,32GB (16GB*2),2400,None,1689,"UMAX 32GB(雙通16GB*2) DDR4-2400含散熱片(1024*8), $1689 ◆ ★"
桌上型記憶體,UMAX,DDR4,雙通道,32GB (16GB*2),2666,None,1699,"UMAX 32GB(雙通16GB*2) DDR4-2666原生顆粒製-含散熱片(1024*8), $1699 ◆ ★"
桌上型記憶體,UMAX,DDR4,雙通道,32GB (16GB*2),2666,None,1789,"UMAX 32GB(雙通16GB*2) DDR4-2666原生顆粒製-含散熱片(2048*8), $1789 ◆ ★"
桌上型記憶體,UMAX,DDR4,雙通道,32GB (16GB*2),3200,None,1799,"UMAX 32GB(雙通16GB*2) DDR4-3200原生顆粒-超頻CL16含散熱片(1024*8), $1799 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR4,雙通道,32GB (16GB*2),3200,None,1799,"UMAX 32GB(雙通16GB*2) DDR4-3200原生顆粒-超頻CL16含散熱片(2048*8), $1799 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR4,雙通道,64GB (32GB*2),3200,None,3599,"UMAX 64GB(雙通32GB*2) DDR4-3200原生顆粒-超頻CL16含散熱片(2048*8), $3599 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR4,雙通道,16GB (8GB*2),3200,None,1199,"威剛 16GB(雙通8GB*2) D4-3200 D10超頻CL16(AX4U320038G16A-DB10)(1024*8)黑色, $1199 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR4,雙通道,16GB (8GB*2),3600,None,1299,"威剛 16GB(雙通8GB*2) D4-3600 D10超頻CL18(AX4U360038G18I-DB10)(1024*8)黑色, $1299 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR4,雙通道,32GB (16G*2),3200,None,2299,"威剛 32GB(雙通16G*2) D4-3200 D10超頻CL16(AX4U3200316G16A-DB10)(1024*8)黑, $2299 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR4,雙通道,32GB (16G*2),3600,None,2339,"威剛 32GB(雙通16G*2) D4-3600 D10超頻CL18(AX4U3600316G18I-DB10)(1024*8)黑, $2339 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR4,雙通道,16GB (8GB*2),3200,None,1449,"威剛 16GB(雙通8GB*2) D4-3200 D50 RGB CL16(AX4U320038G16A-DT50)(1024*8)灰, $1449 ◆ ★"
桌上型記憶體,威剛,DDR4,雙通道,16GB (8GB*2),3200,None,1449,"威剛 16GB(雙通8GB*2) D4-3200 D50 RGB CL16(AX4U320038G16A-DW50)(1024*8)白, $1449 ◆ ★"
桌上型記憶體,威剛,DDR4,雙通道,16GB (8GB*2),3600,None,1599,"威剛 16GB(雙通8GB*2) D4-3600 D50 RGB CL18(AX4U360038G18I-DT50)(1024*8)灰, $1599 ◆ ★"
桌上型記憶體,威剛,DDR4,雙通道,16GB (8GB*2),3600,None,1599,"威剛 16GB(雙通8GB*2) D4-3600 D50 RGB CL18(AX4U360038G18I-DW50)(1024*8)白, $1599 ◆ ★"
桌上型記憶體,威剛,DDR4,雙通道,16GB (8GB*2),3600,None,1699,"威剛 16GB(雙通8GB*2) D4-3600 D50 RGB CL18(AX4U360038G18I-DW50ROG)吹雪款, $1699 ◆ ★"
桌上型記憶體,威剛,DDR4,雙通道,32GB (16G*2),3200,None,2499,"威剛 32GB(雙通16G*2) D4-3200 D50 RGB CL16(AX4U3200716G16A-DT50)(2048*8)灰, $2499 ◆ ★"
桌上型記憶體,威剛,DDR4,雙通道,32GB (16G*2),3200,None,2499,"威剛 32GB(雙通16G*2) D4-3200 D50 RGB CL16(AX4U3200716G16ADW50)(2048*8)白, $2499 ◆ ★"
桌上型記憶體,威剛,DDR4,雙通道,32GB (16G*2),3600,None,2699,"威剛 32GB(雙通16G*2) D4-3600 D50 RGB CL18(AX4U3600716G18I-DT50)(2048*8)灰, $2699 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR4,雙通道,32GB (16G*2),3600,None,2699,"威剛 32GB(雙通16G*2) D4-3600 D50 RGB CL18(AX4U3600716G18I-DW50)(2048*8)白, $2699 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR4,雙通道,64GB (32GB*2),3200,None,3699,"威剛 64GB(雙通32GB*2) D4 3200 XPG D35/CL16(AX4U320032G16A-DTBKD35)黑, $3699 ◆ ★"
桌上型記憶體,威剛,DDR4,雙通道,64GB (32GB*2),3200,None,3699,"威剛 64GB(雙通32GB*2) D4 3200 XPG D35/CL16(AX4U320032G16A-DTWHD35)白, $3699 ◆ ★"
桌上型記憶體,威剛,DDR4,雙通道,64GB (32GB*2),3600,None,3899,"威剛 64GB(雙通32GB*2) D4 3600 XPG D35/CL18(AX4U360032G18I-DTBKD35)黑, $3899 ◆ ★"
桌上型記憶體,威剛,DDR4,雙通道,64GB (32GB*2),3600,None,3899,"威剛 64GB(雙通32GB*2) D4 3600 XPG D35/CL18(AX4U360032G18I-DTWHD35)白, $3899 ◆ ★"
桌上型記憶體,威剛,DDR4,雙通道,64GB (32G*2),3200,None,3999,"威剛 64GB(32G*2) D4 3200 XPG D35G RGB/C16(AX4U320032G16A-DTBKD35G)黑, $3999 ◆ ★"
桌上型記憶體,威剛,DDR4,雙通道,64GB (32G*2),3200,None,3999,"威剛 64GB(32G*2) D4 3200 XPG D35G RGB/C16(AX4U320032G16A-DTWHD35G)白, $3999 ◆ ★"
桌上型記憶體,威剛,DDR4,雙通道,64GB (32G*2),3600,None,4199,"威剛 64GB(32G*2) D4 3600 XPG D35G RGB/C18(AX4U360032G18I-DTBKD35G)黑, $4199 ◆ ★"
桌上型記憶體,威剛,DDR4,雙通道,64GB (32G*2),3600,None,4199,"威剛 64GB(32G*2) D4 3600 XPG D35G RGB/C18(AX4U360032G18I-DTWHD35G)白, $4199 ◆ ★"
桌上型記憶體,金士頓,DDR4,雙通道,16GB (8GB*2),3200,None,1300,"金士頓 16GB(雙通8GB*2) DDR4-3200 FURY Beast(獸獵)(KF432C16BBK2/16), $1300 ◆ ★ 熱賣"
桌上型記憶體,金士頓,DDR4,雙通道,16GB (8GB*2),3200,None,1590,"金士頓 16GB(雙通8GB*2) DDR4-3200 FURY Beast RGB(獸獵)(KF432C16BB2AK2/16), $1590 ◆ ★"
桌上型記憶體,金士頓,DDR4,雙通道,16GB (8GB*2),3600,None,1450,"金士頓 16GB(雙通8GB*2) DDR4-3600 FURY Beast(獸獵)(KF436C17BBK2/16), $1450 ◆ ★"
桌上型記憶體,金士頓,DDR4,雙通道,16GB (8GB*2),3600,None,1650,"金士頓 16GB(雙通8GB*2) DDR4-3600 FURY Beast RGB(獸獵者)(KF436C17BBAK2/16), $1650 ◆ ★"
桌上型記憶體,金士頓,DDR4,雙通道,32GB (16GB*2),3200,None,2100,"金士頓 32GB(雙通16GB*2) DDR4-3200 (獸獵者)(KF432C16BBK2/32)(2048*8), $2100 ◆ ★"
桌上型記憶體,金士頓,DDR4,雙通道,32GB (16GB*2),3200,None,2700,"金士頓 32GB(雙通16GB*2) DDR4-3200 RGB(獸獵者)(KF432C16BB2AK2/32)(2048*8), $2700 ◆ ★"
桌上型記憶體,金士頓,DDR4,雙通道,32GB (16GB*2),3600,None,2450,"金士頓 32GB(雙通16GB*2) DDR4-3600 (獸獵者)(KF436C18BBK2/32)(2048*8), $2450 ◆ ★"
桌上型記憶體,金士頓,DDR4,雙通道,32GB (16GB*2),3600,None,2788,"金士頓 32GB(雙通16GB*2) DDR4-3600 RGB(獸獵者)(KF436C18BB2AK2/32)(2048*8), $2788 ◆ ★"
桌上型記憶體,金士頓,DDR4,雙通道,64GB (32GB*2),3200,None,3950,"金士頓 64GB(雙通32GB*2) DDR4-3200 (獸獵者)(KF432C16BBK2/64)(2048*8), $3950 ◆ ★"
桌上型記憶體,金士頓,DDR4,雙通道,64GB (32GB*2),3600,None,4700,"金士頓 64GB(雙通32GB*2) DDR4-3600 (獸獵者)(KF436C18BBK2/64)(2048*8), $4700 ◆ ★"
桌上型記憶體,金士頓,DDR4,雙通道,64GB (32GB*2),3600,None,4950,"金士頓 64GB(雙通32GB*2) DDR4-3600 RGB(獸獵者)(KF436C18BB2AK2/64)(2048*8), $4950 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,16GB (8GB*2),3200,None,1099,"十銓 T-Force Vulcan Z 火神散熱片系列 16GB(雙通8GB*2) DDR4-3200/CL16, $1099 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,16GB (8GB*2),3600,None,1199,"十銓 T-Force Vulcan Z 火神散熱片系列 16GB(雙通8GB*2) DDR4-3600/CL18, $1199 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,32GB (16GB*2),3200,None,2099,"十銓 T-Force Vulcan Z 火神散熱片系列 32GB(雙通16GB*2) DDR4-3200/CL16, $1999↗$2099 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,32GB (16GB*2),3600,None,2099,"十銓 T-Force Vulcan Z 火神散熱片系列 32GB(雙通16GB*2) DDR4-3600/CL18, $2099 ◆ ★ 熱賣"
桌上型記憶體,十銓,DDR4,雙通道,64GB (32GB*2),3200,None,3599,"十銓 T-Force Vulcan Z 火神散熱片系列 64GB(雙通32GB*2) DDR4-3200/CL16, $3599 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,64GB (32GB*2),3600,None,3699,"十銓 T-Force Vulcan Z 火神散熱片系列 64GB(雙通32GB*2) DDR4-3600/CL18, $3699 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,16GB (8GB*2),3200,None,1399,"十銓 T-Force Delta 炫光RGB系列 16GB(雙通8GB*2) DDR4-3200(黑色)/CL16, $1399 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,16GB (8GB*2),3200,None,1399,"十銓 T-Force Delta 炫光RGB系列 16GB(雙通8GB*2) DDR4-3200(白色)/CL16, $1399 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,16GB (8GB*2),3600,None,1499,"十銓 T-Force Delta 炫光RGB系列 16GB(雙通8GB*2) DDR4-3600(黑色)/CL18, $1499 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,16GB (8GB*2),3600,None,1499,"十銓 T-Force Delta 炫光RGB系列 16GB(雙通8GB*2) DDR4-3600(白色)/CL18, $1499 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,32GB (16GB*2),3200,None,2399,"十銓 T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR4-3200(黑色)/CL16, $2399 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,32GB (16GB*2),3200,None,2399,"十銓 T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR4-3200(白色)/CL16, $2399 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,32GB (16GB*2),3600,None,2499,"十銓 T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR4-3600(黑色)/CL18, $2499 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,32GB (16GB*2),3600,None,2499,"十銓 T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR4-3600(白色)/CL18, $2499 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,64GB (32GB*2),3200,None,3899,"十銓 T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) DDR4-3200(黑色)/CL16, $3899 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,64GB (32GB*2),3200,None,3899,"十銓 T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) DDR4-3200(白色)/CL16, $3899 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,64GB (32GB*2),3600,None,3999,"十銓 T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) DDR4-3600(黑色)/CL18, $3999 ◆ ★"
桌上型記憶體,十銓,DDR4,雙通道,64GB (32GB*2),3600,None,3999,"十銓 T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) DDR4-3600(白色)/CL18, $3999 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),3600,None,2400,"芝奇 G.SKILL Ripjaws V 32GB(雙通16GB*2) D4-3600 CL18 黑 F4-3600C18D-32GVK, $2400 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),4000,None,2600,"芝奇 G.SKILL Ripjaws V 32GB(雙通16GB*2) D4-4000 CL18 黑 F4-4000C18D-32GVK, $2600 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,64GB (32GB*2),3200,None,4650,"芝奇 G.SKILL Ripjaws V 64GB(雙通32GB*2) D4-3200 CL16 黑 F4-3200C16D-64GVK, $4650 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR4,雙通道,64GB (32GB*2),3600,None,4690,"芝奇 G.SKILL Ripjaws V 64GB(雙通32GB*2) D4-3600 CL18 黑 F4-3600C18D-64GVK, $4690 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,16GB (8GB*2),3200,None,1900,"芝奇 G.SKILL 幻光戟 16GB(雙通8GB*2) D4-3200 CL16 黑銀 F4-3200C16D-16GTZR, $1900 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),3200,None,2990,"芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-3200 CL16 黑銀 F4-3200C16D-32GTZR, $2990 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),3600,None,3400,"芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-3600 CL16 黑銀 F4-3600C16D-32GTZRC, $3400 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),4000,None,3290,"芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-4000 CL18 黑銀 F4-4000C18D-32GTZR, $3290 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,64GB (32GB*2),3200,None,5400,"芝奇 G.SKILL 幻光戟 64GB(雙通32GB*2) D4-3200 CL16 黑銀 F4-3200C16D-64GTZR限量~, $5400 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),3200,None,3950,"芝奇G.SKILL 皇家戟 32GB(雙通16GB*2) D4-3200 CL16 金 F4-3200C16D-32GTRG, $3950 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),3200,None,3890,"芝奇G.SKILL 皇家戟 32GB(雙通16GB*2) D4-3200 CL16 銀 F4-3200C16D-32GTRS, $3890 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,64GB (32GB*2),3200,None,6200,"芝奇G.SKILL 皇家戟 64GB(雙通32GB*2) D4-3200 CL16 銀 F4-3200C16D-64GTRS, $6200 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,16GB (8GB*2),3600,None,2590,"芝奇G.SKILL 焰光戟 16GB(雙通8GB*2) D4-3600 F4-3600C16D-16GTZNC[For AMD], $2590 ◆ ★"
桌上型記憶體,芝奇,DDR4,雙通道,32GB (16GB*2),3200,None,3150,"芝奇G.SKILL 焰光戟 32GB(雙通16GB*2) D4-3200 F4-3200C16D-32GTZN[For AMD], $3150 ◆ ★"
